Date,Outdoor Temp.,Htg SP,Clg SP,Indoor Temp.,Indoor Temp. Setpoint,Occupancy Flag,Coil Power,HVAC Power
1/3/17 19:45,-3.4,12.8,40,15.55445941,12.8,0,2079.823168,3822.820757
1/3/17 20:00,-3.4,12.8,40,15.43862855,12.8,0,3413.347882,5156.345471
1/3/17 20:15,-3.4,12.8,40,15.42274985,12.8,0,681.271092,2424.268682
1/3/17 20:30,-3.4,12.8,40,14.89429825,12.8,0,0,1742.99759
1/3/17 20:45,-3.4,12.8,40,14.42521124,12.8,0,0,1742.99759
1/3/17 21:00,-3.4,12.8,40,14.03890816,12.8,0,986.4768417,2729.474431
1/3/17 21:15,-3.525,12.8,40,13.84342522,12.8,0,155.7813939,1923.778984
1/3/17 21:30,-3.65,12.8,40,13.50430573,12.8,0,0,1792.99759
1/3/17 21:45,-3.775,12.8,40,13.20234343,12.8,0,0,1817.99759
1/3/17 22:00,-3.9,12.8,40,12.93238227,12.8,0,605.6683612,2448.665951
1/3/17 22:15,-3.9,12.8,40,12.81233744,12.8,0,0,1842.99759
1/3/17 22:30,-3.9,12.8,40,12.60561684,12.8,0,0,1842.99759
1/3/17 22:45,-3.9,12.8,40,12.41512975,12.8,0,0,1842.99759
1/3/17 23:00,-3.9,12.8,40,12.24668449,12.8,0,0,1842.99759
1/3/17 23:15,-4.05,12.8,40,12.0820143,12.8,0,0,1872.99759
1/3/17 23:30,-4.2,12.8,40,11.92312489,12.8,0,0,1902.99759
1/3/17 23:45,-4.35,12.8,40,11.77054509,12.8,0,741.1507975,2674.148387
1/4/17 0:00,-4.5,12.8,40,11.69929907,12.8,0,0,1962.99759
1/4/17 0:15,-5.05,12.8,40,11.54132427,12.8,0,0,2072.99759
1/4/17 0:30,-5.6,12.8,40,11.3531424,12.8,0,1444.273256,3627.270846
1/4/17 0:45,-6.15,12.8,40,11.31531771,12.8,0,0,2292.99759
1/4/17 1:00,-6.7,12.8,40,11.08467315,12.8,0,0,2402.99759
1/4/17 1:15,-6.85,12.8,40,10.83232157,12.8,0,0,2432.99759
1/4/17 1:30,-7,12.8,40,10.6354737,12.8,0,0,2462.99759
1/4/17 1:45,-7.15,12.8,40,10.46884771,12.8,0,0,2492.99759
1/4/17 2:00,-7.3,12.8,40,10.31404789,12.8,0,1397.544568,3920.542157
1/4/17 2:15,-7.7,12.8,40,10.31841049,12.8,0,0,2602.99759
1/4/17 2:30,-8.1,12.8,40,10.13204999,12.8,0,0,2682.99759
1/4/17 2:45,-8.5,12.8,40,9.924576366,12.8,0,1775.825948,4538.823538
1/4/17 3:00,-8.9,12.8,40,9.933003646,12.8,0,0,2842.99759
1/4/17 3:15,-9.05,12.8,40,9.718392404,12.8,0,0,2872.99759
1/4/17 3:30,-9.2,12.8,40,9.493099121,12.8,0,0,2902.99759
1/4/17 3:45,-9.35,12.8,40,9.309635205,12.8,0,0,2932.99759
1/4/17 4:00,-9.5,12.8,40,9.141709626,12.8,0,608.2994868,3571.297076
1/4/17 4:15,-9.775,12.8,40,9.042835502,12.8,0,0,3017.99759
1/4/17 4:30,-10.05,12.8,40,8.870254851,12.8,0,0,3072.99759
1/4/17 4:45,-10.325,12.8,40,8.694700433,12.8,0,702.9728722,3830.970462
1/4/17 5:00,-10.6,12.8,40,8.60905792,12.8,0,0,3182.99759
1/4/17 5:15,-10.875,12.8,40,8.439337896,12.8,0,0,3237.99759
1/4/17 5:30,-11.15,12.8,40,8.271222972,12.8,0,1249.065462,4542.063051
1/4/17 5:45,-11.425,12.8,40,8.259207811,12.8,0,4614.068445,7962.066034
